subj,y,cond,timebin
26,36.2238932911136,2,3.1
26,35.8886165154921,2,3.2
26,35.8438505029987,2,3.3
26,36.5571164422721,2,3.4
26,36.4590018543319,2,3.5
26,36.1763155095219,2,3.6
26,36.0605005166432,2,3.7
26,36.0927419070434,2,3.8
26,36.2698521212221,2,3.9
26,35.9904111616094,2,4
26,36.1220324036653,2,4.1
26,36.1134559629768,2,4.2
26,36.4259332550827,2,4.3
26,35.9177320221324,2,4.4
26,35.8006547341223,2,4.5
26,35.8312811444785,2,4.6
26,36.1346214602478,2,4.7
26,35.8762032636405,2,4.8
26,35.8812779369633,2,4.9
26,36.002141707897,2,5
26,36.0966597744851,2,5.1
26,36.1694495783871,2,5.2
26,35.7269057524954,2,5.3
26,35.9224840288559,2,5.4
26,35.3864745023702,2,5.5
26,36.2423435207548,2,5.6
26,35.9080664655274,2,5.7
26,36.165592536823,2,5.8
26,35.6730063113162,2,5.9
26,36.2603037965945,2,6
26,36.4181158230137,2,6.1
26,36.2095221032412,2,6.2
26,36.1042460832935,2,6.3
26,35.9954284106095,2,6.4
26,35.7491254052449,2,6.5
26,35.9331062533312,2,6.6
26,35.7729480823723,2,6.7
26,36.0441806926139,2,6.8
26,36.2354737725558,2,6.9
26,35.9240109933111,2,7
27,36.4782899241388,1,0.1
27,36.6590156507701,1,0.2
27,36.464448732011,1,0.3
27,36.2970285370147,1,0.4
27,36.0610569199381,1,0.5
27,36.4656919204159,1,0.6
27,36.3537949553785,1,0.7
27,36.1654533134755,1,0.8
27,36.5292973269965,1,0.9
27,36.0651570513446,1,1
27,36.4334541817673,1,1.1
27,36.2881613700673,1,1.2
27,36.5684615120413,1,1.3
27,35.6007624538782,1,1.4
27,35.6959880909228,1,1.5
27,35.9029551049034,1,1.6
27,35.7951229143339,1,1.7
27,36.1606314823716,1,1.8
27,35.9227687263283,1,1.9
27,36.3574351618289,1,2
27,35.9934847063943,1,2.1
27,35.9768635462228,1,2.2
27,35.7633858822892,1,2.3
27,36.1862053833473,1,2.4
27,36.1045260934333,1,2.5
27,35.7555387168507,1,2.6
27,35.7413885034781,1,2.7
27,35.4302007547392,1,2.8
27,36.0095076349216,1,2.9
27,36.0297011865644,1,3
27,36.0572083730581,1,3.1
27,35.8413028880189,1,3.2
27,36.1861991704572,1,3.3
27,35.2478267400631,1,3.4
27,36.315974364214,1,3.5
27,35.2839992092478,1,3.6
27,36.0781232411719,1,3.7
27,35.4669443063406,1,3.8
27,35.3441534374667,1,3.9
27,35.7254235869402,1,4
27,35.3165167774625,1,4.1
27,35.9715948305163,1,4.2
27,35.7965817308213,1,4.3
27,35.6331692787648,1,4.4
27,36.071251129744,1,4.5
27,35.5237930749545,1,4.6
27,35.661406545418,1,4.7
27,36.1904734211779,1,4.8
27,35.8005439295044,1,4.9
27,35.798494378624,1,5
27,35.4137237978193,1,5.1
27,35.802693852346,1,5.2
27,35.8278765731568,1,5.3
27,36.0548802343904,1,5.4
27,35.9701345379303,1,5.5
27,36.1904307799818,1,5.6
27,35.4303987190533,1,5.7
27,35.7909425696617,1,5.8
27,36.0027816356445,1,5.9
27,35.6068054689554,1,6
27,36.0954571835626,1,6.1
27,35.5879379674111,1,6.2
27,35.7850642458719,1,6.3
27,35.5402236639258,1,6.4
27,35.5143499674679,1,6.5
27,35.7732579174918,1,6.6
27,35.8593569559697,1,6.7
27,35.8532952934796,1,6.8
27,36.077258016558,1,6.9
27,35.6926269398031,1,7
28,36.4164256190538,1,0.1
28,36.4714614005248,1,0.2
28,36.0551234619169,1,0.3
28,36.2374041756266,1,0.4
28,36.319610045884,1,0.5
28,36.4170645053411,1,0.6
28,36.1361922071468,1,0.7
28,36.1329351340098,1,0.8
28,35.8363294041992,1,0.9
28,36.3245537336849,1,1
28,36.3841435772777,1,1.1
28,36.0266402539381,1,1.2
28,35.7688582824047,1,1.3
28,36.2312951461021,1,1.4
28,35.768756303622,1,1.5
28,35.7655172632683,1,1.6
28,35.9219855521554,1,1.7
28,35.774914783266,1,1.8
28,35.9488151846877,1,1.9
28,36.1576686922594,1,2
28,36.337123288723,1,2.1
28,35.3641146038176,1,2.2
28,35.7594057203095,1,2.3
28,35.8038137115347,1,2.4
28,35.8565091909754,1,2.5
28,35.6680546145054,1,2.6
28,35.5010126650494,1,2.7
28,35.7079979989097,1,2.8
28,35.7511201369436,1,2.9
28,35.6733526177217,1,3
28,35.1245853562337,1,3.1
28,35.4225581461782,1,3.2
28,35.5590987781497,1,3.3
28,35.7718330027032,1,3.4
28,35.5672200531971,1,3.5
28,35.7486673766844,1,3.6
28,36.0356048848744,1,3.7
28,35.692135304354,1,3.8
28,35.651540455451,1,3.9
28,35.5174845074808,1,4
28,35.8399223034268,1,4.1
28,35.4769572857676,1,4.2
28,35.3040112114613,1,4.3
28,35.6939615030349,1,4.4
28,35.2299971527298,1,4.5
28,35.5434628240759,1,4.6
28,35.1684317702283,1,4.7
28,35.3161678536298,1,4.8
28,35.5495638847407,1,4.9
28,35.507493063689,1,5
28,35.4351318908518,1,5.1
28,35.4934064355323,1,5.2
28,35.5985685770851,1,5.3
28,35.2699583030716,1,5.4
28,35.6811528655009,1,5.5
28,35.3773949396544,1,5.6
28,35.5152913741885,1,5.7
28,35.4356404727527,1,5.8
28,35.622515062657,1,5.9
28,35.6262348250042,1,6
28,35.8127701402679,1,6.1
28,35.5432945263716,1,6.2
28,35.4570254228015,1,6.3
28,35.562652693155,1,6.4
28,35.1974611397588,1,6.5
28,35.6407072329792,1,6.6
28,35.4904757609815,1,6.7
28,35.2375515818485,1,6.8
28,35.3085828759193,1,6.9
28,35.4141710992236,1,7
29,36.6256495042434,2,0.1
29,35.9924181808449,2,0.2
29,36.5052579737507,2,0.3
29,36.656470097359,2,0.4
29,36.1842380777422,2,0.5
29,36.1904121723494,2,0.6
29,36.3978446838876,2,0.7
29,36.4490463995156,2,0.8
29,36.1554632436803,2,0.9
29,36.2076217311366,2,1
29,36.0974330255711,2,1.1
29,36.2119838163044,2,1.2
29,36.4202831579103,2,1.3
29,35.9212341449684,2,1.4
29,36.4175608105724,2,1.5
29,36.4223749960465,2,1.6
29,36.1664695540242,2,1.7
29,36.4597959053934,2,1.8
29,36.2262413847878,2,1.9
29,36.4575616616704,2,2
29,36.0485407386192,2,2.1
29,36.3288854109716,2,2.2
29,36.3213546077142,2,2.3
29,36.4574547393584,2,2.4
29,35.7957191845351,2,2.5
29,36.0206987121865,2,2.6
29,36.0949611828758,2,2.7
29,36.5593272377133,2,2.8
29,36.3288848441062,2,2.9
29,35.797035360665,2,3
29,35.916985605728,2,3.1
29,35.7197616558341,2,3.2
29,36.3126731007007,2,3.3
29,35.9405287536028,2,3.4
29,36.3163903518495,2,3.5
29,36.6971517373003,2,3.6
29,36.0487032342172,2,3.7
29,35.9935599258814,2,3.8
29,36.1419219227656,2,3.9
29,35.8454812853854,2,4
29,35.8509582292422,2,4.1
29,36.2916506893844,2,4.2
29,35.9477109029289,2,4.3
29,35.904606929121,2,4.4
29,35.850937489824,2,4.5
29,35.8796184926171,2,4.6
29,35.934203130162,2,4.7
29,35.8101594030469,2,4.8
29,35.9506058536092,2,4.9
29,36.0580855897724,2,5
29,35.901041580861,2,5.1
29,35.6018343676938,2,5.2
29,35.5718904601975,2,5.3
29,36.1509241530691,2,5.4
29,36.038102445898,2,5.5
29,35.8174711457075,2,5.6
29,35.7814326906145,2,5.7
29,36.1359001683958,2,5.8
29,36.1154707178959,2,5.9
29,35.9254826281322,2,6
29,35.9405312606457,2,6.1
29,35.9068160265135,2,6.2
29,35.7419812124263,2,6.3
29,35.9094581549851,2,6.4
29,35.8372223943861,2,6.5
29,35.6590494351546,2,6.6
29,35.9501573092866,2,6.7
29,35.4593910543985,2,6.8
29,35.614647301507,2,6.9
29,35.6032069290833,2,7
30,36.3812670257611,2,0.1
30,36.5696819100526,2,0.2
30,36.0783679602179,2,0.3
30,36.2011528657249,2,0.4
30,36.2122649081249,2,0.5
30,35.9733316711751,2,0.6
30,36.0910029057769,2,0.7
30,36.0441321069612,2,0.8
30,36.2594873774953,2,0.9
30,36.6145220888548,2,1
30,36.0979849984565,2,1.1
30,36.3692065853184,2,1.2
30,36.2488446728099,2,1.3
30,35.9547086318412,2,1.4
30,36.0316664534404,2,1.5
30,36.238280460068,2,1.6
30,36.2087464159188,2,1.7
30,36.3387586559364,2,1.8
30,36.1528884914267,2,1.9
30,36.5600955869697,2,2
30,36.0755408336502,2,2.1
30,36.4394513161725,2,2.2
30,36.3291824588669,2,2.3
30,36.146880625989,2,2.4
30,36.1905903860118,2,2.5
30,35.9538669477545,2,2.6
30,36.1000066291737,2,2.7
30,35.8531245057028,2,2.8
30,36.094715245925,2,2.9
30,36.3269651448094,2,3
30,35.8997417936017,2,3.1
30,36.1759113384207,2,3.2
30,35.9099403481009,2,3.3
30,36.3058008822006,2,3.4
30,36.1198873403603,2,3.5
30,36.1977024867255,2,3.6
30,35.5861951625539,2,3.7
30,36.2600850533224,2,3.8
30,36.2234341658188,2,3.9
30,36.380706785765,2,4
30,35.6012681273058,2,4.1
30,36.0954796171093,2,4.2
30,36.0618465189472,2,4.3
30,35.9508670200557,2,4.4
30,35.6700184457185,2,4.5
30,35.5283686435376,2,4.6
30,35.7649726898663,2,4.7
30,35.9340892320042,2,4.8
30,35.8439219131589,2,4.9
30,35.9545882555542,2,5
30,36.1307842994968,2,5.1
30,35.9006474973751,2,5.2
30,36.3444172608937,2,5.3
30,35.7790792864099,2,5.4
30,35.8985936252687,2,5.5
30,36.2198811385112,2,5.6
30,35.9684232139501,2,5.7
30,35.9242374138101,2,5.8
30,35.8962703388484,2,5.9
30,36.0645063402618,2,6
30,36.3446946178573,2,6.1
30,36.0960861480144,2,6.2
30,35.9736180728681,2,6.3
30,36.0290395624731,2,6.4
30,36.2258089382822,2,6.5
30,35.786749111515,2,6.6
30,35.7752233337292,2,6.7
30,36.299763968849,2,6.8
30,36.0101760957949,2,6.9
30,36.0211509966742,2,7
31,36.2140511263142,2,0.1
31,36.6628565589389,2,0.2
31,36.5057760157975,2,0.3
31,36.1812575342185,2,0.4
31,36.0065858609694,2,0.5
31,36.7461623910612,2,0.6
31,36.0318396276463,2,0.7
31,35.8877627321784,2,0.8
31,36.2446974755863,2,0.9
31,36.0142343100072,2,1
31,36.2020845046101,2,1.1
31,36.2923504764041,2,1.2
31,36.4298487765658,2,1.3
31,36.3972932709886,2,1.4
31,36.5497697466516,2,1.5
31,36.1852048014041,2,1.6
31,35.9723772319659,2,1.7
31,36.3228620653551,2,1.8
31,36.458311044266,2,1.9
31,36.321076570475,2,2
31,35.7842495663398,2,2.1
31,36.2852401998284,2,2.2
31,36.4913307990718,2,2.3
31,35.8609159639891,2,2.4
31,36.2680915106323,2,2.5
31,36.254079822968,2,2.6
31,36.1051659461862,2,2.7
31,36.2225942967061,2,2.8
31,36.4038576614635,2,2.9
31,36.1251311636651,2,3
31,36.4471679167454,2,3.1
31,36.3480783298468,2,3.2
31,35.8812951241602,2,3.3
31,36.1273069906267,2,3.4
31,36.3034271597711,2,3.5
31,36.0859624807439,2,3.6
31,36.2946525278094,2,3.7
31,36.168179358236,2,3.8
31,36.1814386742492,2,3.9
31,36.3421226567796,2,4
31,35.9439414883604,2,4.1
31,36.4174124185177,2,4.2
31,36.1931083771227,2,4.3
31,36.1741059425815,2,4.4
31,35.9282308887114,2,4.5
31,35.7698442492193,2,4.6
31,36.3872656207825,2,4.7
31,36.5289444853272,2,4.8
31,35.9562738618041,2,4.9
31,36.0229560680825,2,5
31,36.4114897857604,2,5.1
31,36.0852256627202,2,5.2
31,36.1280091013328,2,5.3
31,36.1864981582419,2,5.4
31,36.1203768049648,2,5.5
31,35.7624996265807,2,5.6
31,36.1368882551374,2,5.7
31,36.0873041085081,2,5.8
31,35.967108859032,2,5.9
31,35.6023263098608,2,6
31,35.9268961953359,2,6.1
31,36.7171689527107,2,6.2
31,36.2777788061651,2,6.3
31,35.6843146303878,2,6.4
31,35.8530278987668,2,6.5
31,36.1903353818218,2,6.6
31,35.948145694579,2,6.7
31,35.9271359761324,2,6.8
31,36.0427004259975,2,6.9
31,36.0418961319413,2,7
32,36.2899233451372,2,0.1
32,36.9302606375895,2,0.2
32,36.0500593959046,2,0.3
32,36.5634284425238,2,0.4
32,36.3123281254387,2,0.5
32,36.3471089324182,2,0.6
32,36.1047540021155,2,0.7
32,36.3658584138329,2,0.8
32,36.4915673455,2,0.9
32,36.23464138495,2,1
32,36.1886774830025,2,1.1
32,36.4665568407306,2,1.2
32,36.4011334471734,2,1.3
32,36.2540626347785,2,1.4
32,36.3117605616348,2,1.5
32,36.261746291681,2,1.6
32,36.3816474072678,2,1.7
32,36.2757727784536,2,1.8
32,36.3048810075455,2,1.9
32,36.4579589408506,2,2
32,36.1209751402721,2,2.1
32,36.2855360611879,2,2.2
32,36.3930005452738,2,2.3
32,35.9455838280178,2,2.4
32,36.4339308195224,2,2.5
32,36.8140476170218,2,2.6
32,36.1637128297829,2,2.7
32,36.4590376320094,2,2.8
32,36.2816911203949,2,2.9
32,35.9521593021798,2,3
32,36.1665834766959,2,3.1
32,36.3798212398556,2,3.2
32,36.0885316590288,2,3.3
32,36.1091157678783,2,3.4
32,36.1302465206432,2,3.5
32,36.3859613454395,2,3.6
32,36.0946003430617,2,3.7
32,36.17430840635,2,3.8
32,36.09697342778,2,3.9
32,35.8189541965752,2,4
32,36.2696117282056,2,4.1
32,36.0575569608617,2,4.2
32,35.9990018689876,2,4.3
32,36.4093632183152,2,4.4
32,36.1793217316803,2,4.5
32,35.8386321944609,2,4.6
32,36.3713051297327,2,4.7
32,36.3285405053831,2,4.8
32,36.0551675850971,2,4.9
32,36.1631211140747,2,5
32,36.4283192598914,2,5.1
32,36.1280637760977,2,5.2
32,36.043841775967,2,5.3
32,35.514303215611,2,5.4
32,35.7255155352507,2,5.5
32,36.0624797742682,2,5.6
32,36.2427549763043,2,5.7
32,36.0297771332268,2,5.8
32,36.2301445857282,2,5.9
32,36.5581608041981,2,6
32,35.9108565108618,2,6.1
32,36.3403093823339,2,6.2
32,36.1741074872489,2,6.3
32,36.4665486877334,2,6.4
32,36.2002915098124,2,6.5
32,36.0183971066329,2,6.6
32,35.842722749401,2,6.7
32,36.134046372802,2,6.8
32,36.1552747664969,2,6.9
32,35.8195207251644,2,7
33,36.5367969044336,1,0.1
33,36.5913963253393,1,0.2
33,36.1532615010534,1,0.3
33,35.9329747172915,1,0.4
33,36.4993448407978,1,0.5
33,36.1052961792258,1,0.6
33,36.5932000256722,1,0.7
33,36.0803019721253,1,0.8
33,35.9739612655307,1,0.9
33,35.8300840349078,1,1
33,36.5160565581173,1,1.1
33,35.523156869408,1,1.2
33,36.4207208517478,1,1.3
33,36.3721576200462,1,1.4
33,36.5276665786361,1,1.5
33,36.2885550580514,1,1.6
33,35.8081188638464,1,1.7
33,36.1677344339918,1,1.8
33,36.4758770314328,1,1.9
33,36.2330380658594,1,2
33,35.7819841189163,1,2.1
33,35.7657457795641,1,2.2
33,35.5519918812797,1,2.3
33,36.091519609334,1,2.4
33,36.2909741848065,1,2.5
33,36.1691911049082,1,2.6
33,35.8790562482372,1,2.7
33,36.2613065572244,1,2.8
33,35.9156504046527,1,2.9
33,35.6511142890849,1,3
33,35.9998697276934,1,3.1
33,36.0951216837119,1,3.2
33,35.8034648055007,1,3.3
33,36.0543131136508,1,3.4
33,36.0894786906742,1,3.5
33,35.7219901575976,1,3.6
33,35.7985502415249,1,3.7
33,35.7778066882071,1,3.8
33,35.5362440104869,1,3.9
33,36.3079395717485,1,4
33,36.1675686350226,1,4.1
33,35.7021626875093,1,4.2
33,36.052653124411,1,4.3
33,36.0366131224011,1,4.4
33,35.9247902589281,1,4.5
33,36.1753875618139,1,4.6
33,36.0656743829574,1,4.7
33,35.8596471081448,1,4.8
33,36.1086715873419,1,4.9
33,35.7523563689272,1,5
33,35.8775463246311,1,5.1
33,35.8374157712064,1,5.2
33,35.7743476121964,1,5.3
33,35.9929002523563,1,5.4
33,35.8522893705814,1,5.5
33,35.7520848801489,1,5.6
33,35.6201631392663,1,5.7
33,35.6232251719573,1,5.8
33,35.9435327065612,1,5.9
33,36.041960458491,1,6
33,35.6866747999249,1,6.1
33,35.6927180532981,1,6.2
33,36.1252738891146,1,6.3
33,35.8672387583793,1,6.4
33,35.5463088490098,1,6.5
33,35.9860109445013,1,6.6
33,35.5003512057365,1,6.7
33,35.6973821746181,1,6.8
33,35.4955572147655,1,6.9
33,35.6102762257703,1,7
34,36.6264946003333,2,0.1
34,36.3058019232067,2,0.2
34,36.3510006684566,2,0.3
34,36.3356303522675,2,0.4
34,36.6110122372152,2,0.5
34,36.180018044337,2,0.6
34,36.6842774480985,2,0.7
34,36.0294437866747,2,0.8
34,35.523372391441,2,0.9
34,36.5435946811225,2,1
34,36.0935357641913,2,1.1
34,36.0080401397136,2,1.2
34,36.2380193276573,2,1.3
34,36.0406861663828,2,1.4
34,36.5014142768181,2,1.5
34,36.5054410188248,2,1.6
34,36.1421043576489,2,1.7
34,36.1228428328982,2,1.8
34,36.2539423554434,2,1.9
34,36.3686484461313,2,2
34,35.9128200261525,2,2.1
34,36.8183870371348,2,2.2
34,36.4231960245315,2,2.3
34,36.1062898975637,2,2.4
34,35.8099230325359,2,2.5
34,36.1180863200224,2,2.6
34,36.2175471923408,2,2.7
34,36.3009257875521,2,2.8
34,36.3462596934862,2,2.9
34,36.2150422374415,2,3
34,36.3073574248528,2,3.1
34,36.0987475695897,2,3.2
34,36.2515520849707,2,3.3
34,36.163731455261,2,3.4
34,36.3167932064179,2,3.5
34,36.5483629154818,2,3.6
34,36.4593285229576,2,3.7
34,35.7291546612962,2,3.8
34,36.1104980635408,2,3.9
34,36.0388476377346,2,4
34,36.4353493066448,2,4.1
34,36.2785225347296,2,4.2
34,36.2245966521238,2,4.3
34,35.8391230045914,2,4.4
34,35.8194071583017,2,4.5
34,36.137168564993,2,4.6
34,36.2071915058301,2,4.7
34,36.4182336849486,2,4.8
34,36.0624094090364,2,4.9
34,36.2355996898078,2,5
34,36.3855891855884,2,5.1
34,36.0741709348879,2,5.2
34,36.1264809112202,2,5.3
34,35.8340661723467,2,5.4
34,36.2570986134357,2,5.5
34,36.1928806015873,2,5.6
34,36.2307061405082,2,5.7
34,36.0384988430214,2,5.8
34,36.0754131872381,2,5.9
34,36.3496007874434,2,6
34,36.0173192168622,2,6.1
34,36.1013254000377,2,6.2
34,36.4807546935021,2,6.3
34,36.0252813086534,2,6.4
34,36.0936721133747,2,6.5
34,36.0950483513665,2,6.6
34,36.0429199177772,2,6.7
34,35.776850621865,2,6.8
34,36.2293668354122,2,6.9
34,36.2584298856612,2,7
35,36.4878176559562,1,0.1
35,36.1891064766906,1,0.2
35,36.2234088283675,1,0.3
35,36.5839360009196,1,0.4
35,36.2641329975836,1,0.5
35,36.8046154282191,1,0.6
35,36.1512643958019,1,0.7
35,36.3521480566372,1,0.8
35,36.1640354630237,1,0.9
35,36.0457590391613,1,1
35,36.3825272323822,1,1.1
35,36.0376096364344,1,1.2
35,36.1698079865647,1,1.3
35,35.8864533141884,1,1.4
35,35.8409217832838,1,1.5
35,36.2226515497625,1,1.6
35,36.2691300135067,1,1.7
35,36.4874492087777,1,1.8
35,35.9852110392549,1,1.9
35,35.7521295830037,1,2
35,36.0136126208107,1,2.1
35,35.7466757778627,1,2.2
35,36.1953512845595,1,2.3
35,36.1542572991933,1,2.4
35,35.8852961686756,1,2.5
35,36.0852186870022,1,2.6
35,35.9589755693054,1,2.7
35,36.2735279706125,1,2.8
35,35.782968121049,1,2.9
35,36.1579421978558,1,3
35,35.9766587731112,1,3.1
35,35.9718857486542,1,3.2
35,35.8036748098708,1,3.3
35,36.5044011024199,1,3.4
35,36.1436013484753,1,3.5
35,35.9972604657396,1,3.6
35,36.0755098784566,1,3.7
35,35.587616096902,1,3.8
35,36.0706750281298,1,3.9
35,35.8043087370553,1,4
35,35.5009682724516,1,4.1
35,35.846467491886,1,4.2
35,35.4901368347649,1,4.3
35,36.2548645520453,1,4.4
35,35.8657245842866,1,4.5
35,35.756608388475,1,4.6
35,35.7840528598197,1,4.7
35,35.9923037047941,1,4.8
35,35.6386739817281,1,4.9
35,35.5291734646257,1,5
35,35.7308366620624,1,5.1
35,35.9444926123361,1,5.2
35,36.1351744630474,1,5.3
35,35.3669305535416,1,5.4
35,36.1218969598538,1,5.5
35,35.7705817324767,1,5.6
35,36.0144949933433,1,5.7
35,35.8045037762385,1,5.8
35,35.6472099968496,1,5.9
35,35.4644232425142,1,6
35,35.5993909910365,1,6.1
35,35.7739445216719,1,6.2
35,35.2125582738512,1,6.3
35,35.7961463453523,1,6.4
35,35.5869532331147,1,6.5
35,35.5898172847275,1,6.6
35,35.8418340347678,1,6.7
35,35.4840327349894,1,6.8
35,35.6670239402481,1,6.9
35,36.0708598596326,1,7
36,36.0224407408049,1,0.1
36,36.5236218789979,1,0.2
36,36.3401843255454,1,0.3
36,36.5140350637426,1,0.4
36,35.8306430580651,1,0.5
36,36.2388198312069,1,0.6
36,35.9771410040982,1,0.7
36,36.211918432419,1,0.8
36,36.3816166107415,1,0.9
36,35.9159550062169,1,1
36,35.8297732826436,1,1.1
36,36.0382498234981,1,1.2
36,35.6116426056982,1,1.3
36,35.9504949782459,1,1.4
36,35.9961528081732,1,1.5
36,35.6404711765,1,1.6
36,35.6219183450827,1,1.7
36,35.9544681367931,1,1.8
36,36.1842348564925,1,1.9
36,36.0375342067,1,2
36,35.5675821756183,1,2.1
36,35.9780963520509,1,2.2
36,35.951871138963,1,2.3
36,35.7552617841931,1,2.4
36,35.9073069765673,1,2.5
36,36.0176724626739,1,2.6
36,36.0970128698062,1,2.7
36,35.7704873785295,1,2.8
36,35.9216620854891,1,2.9
36,35.7967184858442,1,3
36,35.8705017547976,1,3.1
36,35.6677868924522,1,3.2
36,35.8400191396051,1,3.3
36,35.5154374704134,1,3.4
36,35.7117768510415,1,3.5
36,35.946065944502,1,3.6
36,35.505678173619,1,3.7
36,35.5369922205528,1,3.8
36,36.0600545301132,1,3.9
36,35.9612561394585,1,4
36,35.5598667722029,1,4.1
36,36.2163202173938,1,4.2
36,35.5467494675563,1,4.3
36,35.8303946588036,1,4.4
36,35.6538014248937,1,4.5
36,35.5650017765116,1,4.6
36,35.8471449545336,1,4.7
36,35.522895370341,1,4.8
36,35.9947279526293,1,4.9
36,35.663753407942,1,5
36,35.4822978481834,1,5.1
36,35.4499803506754,1,5.2
36,35.3238226475903,1,5.3
36,35.7559326736671,1,5.4
36,35.5653227426097,1,5.5
36,35.3642121707448,1,5.6
36,35.9537551456327,1,5.7
36,35.525366442724,1,5.8
36,35.7883482293934,1,5.9
36,35.6395025981137,1,6
36,35.4864302112041,1,6.1
36,35.5942319320143,1,6.2
36,35.1254219718702,1,6.3
36,35.2459717495343,1,6.4
36,35.7501939350383,1,6.5
36,35.3681505955727,1,6.6
36,35.7144884895654,1,6.7
36,35.7341610805741,1,6.8
36,35.8948256471257,1,6.9
36,35.735868147882,1,7
37,36.4114327384579,2,0.1
37,35.9748473032223,2,0.2
37,36.2217603707244,2,0.3
37,36.3549979214423,2,0.4
37,36.1039650938673,2,0.5
37,36.0613997820696,2,0.6
37,36.5051860224235,2,0.7
37,36.3457394745233,2,0.8
37,36.4683584215216,2,0.9
37,36.028764462622,2,1
37,36.0391706918008,2,1.1
37,36.1804191844872,2,1.2
37,36.0317091694888,2,1.3
37,36.2436557367615,2,1.4
37,36.225289588977,2,1.5
37,36.4170739680991,2,1.6
37,36.4570784239569,2,1.7
37,36.8893370598395,2,1.8
37,36.2550128915809,2,1.9
37,36.4202478111144,2,2
37,36.4634821575575,2,2.1
37,36.2294398584541,2,2.2
37,36.101505369823,2,2.3
37,36.3546096920309,2,2.4
37,36.4320487045297,2,2.5
37,36.2608622163004,2,2.6
37,36.26646521733,2,2.7
37,35.9618899516695,2,2.8
37,36.3586664859464,2,2.9
37,35.9527457264769,2,3
37,36.2276289937603,2,3.1
37,36.1400504984984,2,3.2
37,36.0951225434206,2,3.3
37,36.1073544612028,2,3.4
37,36.0077363827071,2,3.5
37,36.2332418181445,2,3.6
37,35.8070264448358,2,3.7
37,36.5437869687602,2,3.8
37,35.8892628796651,2,3.9
37,36.3152785996472,2,4
37,35.9002534575201,2,4.1
37,36.0756128292117,2,4.2
37,36.2040031285965,2,4.3
37,35.850346167078,2,4.4
37,36.2343810902068,2,4.5
37,35.8512503648385,2,4.6
37,35.8389803356278,2,4.7
37,35.8443126950848,2,4.8
37,35.6799116835904,2,4.9
37,35.7363832076974,2,5
37,35.7996761481027,2,5.1
37,36.0009058867164,2,5.2
37,35.8532270334348,2,5.3
37,36.1601352891119,2,5.4
37,35.8690840581393,2,5.5
37,36.0000823521694,2,5.6
37,35.9463643843058,2,5.7
37,35.6931485826742,2,5.8
37,36.1043476398351,2,5.9
37,35.8214770606036,2,6
37,36.3272142294123,2,6.1
37,35.7997232972845,2,6.2
37,36.1532481365377,2,6.3
37,35.915781013657,2,6.4
37,36.1798356989324,2,6.5
37,36.2369658947602,2,6.6
37,35.7727265701558,2,6.7
37,36.2917705121177,2,6.8
37,35.9918229313076,2,6.9
37,36.076404025012,2,7
38,36.6299897041361,1,0.1
38,36.4569447008138,1,0.2
38,36.4879420526943,1,0.3
38,36.3536693438542,1,0.4
38,36.232786590814,1,0.5
38,36.1490106782386,1,0.6
38,35.9897155593221,1,0.7
38,36.2356611650488,1,0.8
38,36.2397565862763,1,0.9
38,35.9770235552728,1,1
38,36.2814099995128,1,1.1
38,36.0456696853102,1,1.2
38,35.9813942590241,1,1.3
38,36.1186715632217,1,1.4
38,36.106053790053,1,1.5
38,36.1044608534249,1,1.6
38,36.5150907898409,1,1.7
38,36.1186886176283,1,1.8
38,35.7521494874,1,1.9
38,36.2503217909027,1,2
38,35.8013293790689,1,2.1
38,36.0080222170306,1,2.2
38,35.8345796153551,1,2.3
38,35.9546446029587,1,2.4
38,36.0224597712132,1,2.5
38,35.7852769309943,1,2.6
38,35.9697307248562,1,2.7
38,35.8243656469879,1,2.8
38,35.8373148086185,1,2.9
38,36.0756407858134,1,3
38,35.8200301180786,1,3.1
38,35.9904110085536,1,3.2
38,36.0299321984498,1,3.3
38,36.1173157341067,1,3.4
38,35.6199712614312,1,3.5
38,35.8457100111092,1,3.6
38,35.7626219321957,1,3.7
38,35.6611940694927,1,3.8
38,36.0270355313022,1,3.9
38,35.3978196878701,1,4
38,36.1711642125059,1,4.1
38,35.503159509906,1,4.2
38,35.6256351914624,1,4.3
38,36.0148127083098,1,4.4
38,35.7885275905549,1,4.5
38,35.7795358580579,1,4.6
38,36.1916714268114,1,4.7
38,35.4775360585427,1,4.8
38,35.8661004792126,1,4.9
38,35.8432284888537,1,5
38,35.9766933843806,1,5.1
38,35.773507404737,1,5.2
38,35.6897295944624,1,5.3
38,35.8430683358036,1,5.4
38,35.6246122589738,1,5.5
38,35.8577148109728,1,5.6
38,35.8002707136124,1,5.7
38,35.9686388411726,1,5.8
38,35.8962951197208,1,5.9
38,36.197770507434,1,6
38,35.6365506793933,1,6.1
38,35.3346271845509,1,6.2
38,36.0830582787875,1,6.3
38,35.8458161148435,1,6.4
38,35.5204349427937,1,6.5
38,35.6759766033003,1,6.6
38,35.6209692148368,1,6.7
38,35.7557482442716,1,6.8
38,35.7040388472855,1,6.9
38,35.5116233177552,1,7
39,36.3107835723345,1,0.1
39,36.2978576258995,1,0.2
39,36.2770139567333,1,0.3
39,36.5077286630699,1,0.4
39,36.31004699657,1,0.5
39,36.2471906023218,1,0.6
39,36.060219203637,1,0.7
39,36.2651278531461,1,0.8
39,36.2954109424868,1,0.9
39,35.709498093304,1,1
